"","Year2","cow","net.x","year","cnum","ccode","cname","cif","cod","net.y","tot","fdi_l","fdi_a","pi_a","pi_a_eq","pi_a_db","pi_l","pi_l_eq","pi_l_db","oi_a","oi_l","rsrv","tb_gs","CIF","COD","NET","TOT","FDIA","FDIL","PIA","PIAe","PIAd","PIL","PILe","PILd","OIA","OIL","RES","TB","ngdp_usd","hp_ngdp","rgdp_lcu","rgdp_growth","crisis","bankcrisis","currcrisis","debtcrisis","globcrisis","domcrisis","HId","LMId","X","Country","Year1","ElectionN","TypeAVol","TypeBVol","TotalVol","EthFrac","EEIndicator","Time","presys","mixsys","Enp1","GDPChangeE1E2","GDPChange1989","mis_weighted_mag","mis_GDPChangeE1E2","mis_GDPChange1989","pr","Time2","lg_weighted_mag","escorruptionmentions","esscandalmentions","esranking03","esranking04","Sample_Tav","Sample_TC","Sample_Bir","Sample_Sik","Sample_NTC","TypeAVolLag","TypeBVolLag","TotalVolLag","yeardiff","CoW.oidnum","EL.id","oidnum","oid","entity","ISO.3LA","ISO.numerical.TLA.missing.preceding.0s","WB.code","polity.id","CoW.Polity.TLA","CoW.Polity.number","IMF.code","EL.code","BM.id","BM.coding","communist","excommunist","country.existence","country.existence.polity","BM.gdppc","BM.pop","BM.d1","BM.q1","BM.q2","BM.d5","BM.q3","BM.q4","BM.d9","BM.90.10","BM.90.50","BM.50.10","polity2","polity.democracy","polity.democracy.m1","gini.sidd3","EL.population","EL.gdp_maddison","EL.bordo_gdppc","EL.tradeopen","EL.rgdppc","EL.openc","EL.openk","EL.cgdp","EL.rgdpch","EL.open_gold","EL.open_interwar","EL.gdppc","EL.gnppc","world.trade.gdp","world.population.k","world.gdp","worldgdp.dolUS.2000.const","worldgdp.ppp.dolIntl.2000.const","DS.90.10","DS.90.50","DS.50.10","AW.90.10","AW.90.50","AW.50.10","boix.prot","boix.cath","boix.musl","boix.relfract","boix.ethdiv","world.trade.gdp.interp","world.trade.gdp.interp.m1","world.gdp.interp","world.gdp.interp.m1","world.population.k.interp","AW.90.10.interp","AW.90.10.interp.m1","AW.90.50.interp","AW.50.10.interp","family.farms.interp","labor.endow","labor.endow.m1","gdppc.use","gdppc.use.m1","gdppc.growth","boix.y.interp","EL.population.interp","prop.dem.boix","prop.dem.polity","EL.gdp_maddison.interp","gdppc.pwt","lab.shr.arjun","cap.shr.houle","svolik.dem","svolik.dem.m1","svolik.demtrans","svolik.autrans","gw.energy2","prop.dem.svolik","nb.dem.prop.polity","nb.dem.prop.sv","nb.demtrans.polity","nb.demtrans.polity.all","nb.demtrans.sv","xr.reg","prev.demtrans.sv","prev.demtrans.polity","dem.age.polity","nb.demtrans.sv.m1","nb.demtrans.polity.m1","prev.dem.death.sv","prev.dem.death.polity","CapChangeE1E2"
"53",1997,290,4377.740234375,1993,139,"POL","Poland",1511,-730.362609863281,2241.36254882812,780.637390136719,1715,18,0,0,0,0,0,0,-848,-204,99.6373977661133,-2935,1.5395040512085,-0.744140446186066,2.28364443778992,0.79536360502243,0.0183395575731993,1.74735236167908,0,0,0,0,0,0,-0.863996982574463,-0.207848325371742,0.101516991853714,-2.99036693572998,85850.625,98148.4921875,537597.875,0.0372957177460194,0,0,0,0,0,0,0,0,50,"Poland",1993,3,56.09,8.67,64.77,0.1183,1,6,0,1,9.81,1.32927753096675,1.34796635502246,0,0,0,1,36,2.81780099868774,0,0,0,0,1,1,1,1,0,28.4200000762939,13.1400003433228,41.560001373291,4,2901993,9641993,22053,"POL1993","Poland","POL",616,"POL","POL1993","POL",290,964,964,"Poland1993","Poland",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,31.92124963,38194,192749,NA,0.4489089,7.066459,44.90134,35.86939,6154.013,6519.363,NA,NA,2236,2270,31.07619882,5511027.76,28693310.2,25300000,35100000,NA,NA,NA,NA,NA,NA,0.1,81,0,0.691822,0.039,31.07619882,31.6275093,28693310.2,28078858.16,5511027.76,4.735543474,4.735015773,1.859235612,2.547040951,76,1.031694381,1.061740413,5046.577997,4873.675375,2.327149838,NA,38194,47.74193548,40.64516129,192749,6154.013222,0.441716522,0.6648365,1,1,0,0,1.062175408,0.529032258,0.666666667,0.857142857,3,2,0,"PostbretWood",1,2,3,1,0,1,1,4377.740234375
"54",1997,339,107.706100463867,1996,5,"ALB","Albania",200.100006103516,186.222015380859,13.8779907226562,386.322021484375,90.0999984741211,0,0,0,0,0,0,0,138.600006103516,110,47.6220016479492,-738.5,8.7611141204834,8.15348434448242,0.607629776000977,16.9145984649658,0,3.94490957260132,0,0,0,0,0,0,6.06841802597046,4.81620454788208,2.08506655693054,-32.3342475891113,3013.2177734375,2283.9560546875,314878,0.08709467202425,0,0,0,0,0,0,0,1,81,"Albania",1996,4,3.61,35.2,38.81,0.2204,1,6,0,0,2.79,0.97971799998272,0.825616301737131,0,0,0,0,36,0,NA,NA,NA,NA,0,0,0,0,1,6.23999977111816,8.3100004196167,14.5500001907349,1,3391996,9141996,551,"ALB1996","Albania","ALB",8,"ALB","ALB1996","ALB",339,914,914,"Bulgaria-Greece-Rumania-Yugoslavia1996","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,3209,7965,NA,0.5325978,74.68778,54.46446,54.46446,3070.842,3070.842,NA,NA,850,820,36.07343687,5754709.732,31993478.6,27900000,39100000,4.108695652,1.875930521,2.190217391,4.108695652,1.875930521,2.190217391,NA,NA,NA,NA,NA,36.07343687,35.14443167,31993478.6,30942971.89,5754709.732,4.108695652,4.401521739,1.875930521,2.190217391,31.2,2.239865689,2.424183731,2482.081645,2248.537111,14.625146,NA,3209,NA,41.29032258,7965,3070.842103,NA,0.6437039,1,1,0,0,0.691141515,0.567741935,0.545454545,0.818181818,0,0,0,"PostbretWood",1,0,0,0,0,0,0,107.706100463867
"55",1997,355,-1179.31005859375,1994,18,"BGR","Bulgaria",-587.5,772.760986328125,-1360.26098632812,185.260986328125,105.400001525879,0,222,0,222,-9.80000019073486,0,-9.80000019073486,209.199996948242,-683.099975585938,341.561004638672,-6,-4.91663122177124,6.46703147888184,-11.3836631774902,1.5504002571106,0,0.882064580917358,1.85785901546478,0,1.85785901546478,-0.0820135995745659,0,-0.0820135995745659,1.7507392168045,-5.71668195724487,2.85843324661255,-0.0502124056220055,9704.8779296875,11949.23828125,30192.73828125,0.0180168002843857,0,0,0,0,0,0,0,0,62,"Bulgaria",1994,4,14.42,24.83,39.25,0.4021,1,7,0,0,3.85,0.937052585184429,0.688857899362439,0,0,0,0,49,2.04640173912048,4,0,2,3,1,1,1,1,0,9.03999996185303,12.6199998855591,21.6599998474121,3,3551994,9181994,2793,"BGR1994","Bulgaria","BGR",100,"BGR","BUL1994","BUL",355,918,918,"Bulgaria-Greece-Rumania-Yugoslavia1994","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,31.14889937,8358,42384,NA,1.075342,0.0950154,90.73495,79.96643,6587.533,6858.794,NA,NA,1145,1242,32.69573614,5592766.579,29697725.47,26200000,36400000,NA,NA,NA,NA,NA,NA,0.4,0.5,10.6,0.794502,0.1157,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,6.127924528,5.703962264,1.870970043,3.271069183,12,1.047121122,1.052309779,5071.069634,4947.712418,-1.808382466,NA,8358,47.74193548,41.29032258,42384,6587.532665,0.454151064,0.6597803,1,1,0,0,1.142969907,0.548387097,0.538461538,0.769230769,1,0,0,"PostbretWood",1,1,5,0,2,0,0,-1179.31005859375
"56",1997,385,-5551.6708984375,1993,130,"NOR","Norway",-999.563049316406,685.209411621094,-1684.7724609375,-314.353637695312,991.523986816406,718.340026855469,-2088.48999023438,123.623001098633,-2212.11010742188,-1175.06005859375,384.542999267578,-1559.59997558594,-6197.66015625,-816.026977539062,8253.01953125,7652.9501953125,-0.815808415412903,0.559243977069855,-1.3750524520874,-0.256564438343048,0.586284041404724,0.809247255325317,-1.70455253124237,0.100896775722504,-1.80544698238373,-0.959042966365814,0.313850551843643,-1.2728910446167,-5.05831384658813,-0.666012704372406,6.73582601547241,6.24607038497925,118168.3359375,122524.234375,1129506.625,0.0274848937988281,0,0,0,0,0,0,1,0,54,"Norway",1993,3,0,15.47,15.47,0.0586,0,NA,0,0,4.74,1.24612308132972,1.3692376835164,0,0,0,1,NA,2.11142468452454,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.9799995422363,13.9799995422363,4,3851993,1421993,20370,"NOR1993","Norway","NOR",578,"NOR","NOR1993","NOR",385,142,142,"Scandinavian countries1993","Scandinavian countries",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,38.75140991,4315,85694,24560.67,0.7013476,211.1961,70.1258,68.96777,20738.84,21948.89,NA,NA,26934,26340,31.07619882,5511027.76,28693310.2,25300000,35100000,NA,NA,NA,NA,NA,NA,97.8,0.3,0.1,0.956818,0.0699,31.07619882,31.6275093,28693310.2,28078858.16,5511027.76,7.333333334,7,2.077505828,3.528985508,94,0.262167251,0.266256929,19859.55968,19434.52936,2.737812152,NA,4315,47.74193548,40.64516129,85694,20738.84284,0.481027156,0.413782,1,1,0,0,1.852989345,0.529032258,0.833333333,1,0,0,0,"PostbretWood",0,1,49,1,0,0,1,-5551.6708984375
"57",1998,210,-13034.4375,1994,129,"NLD","Netherlands",10280.0244140625,20381.53515625,-10101.5107421875,30661.55859375,7126.52001953125,17581.30078125,9570.01953125,6595.41015625,2974.61010742188,-834.026000976562,-1385.08996582031,551.060974121094,-7269.89013671875,3987.53002929688,500.10400390625,18904.80078125,3.00541305541992,5.95863676071167,-2.95322370529175,8.96405029296875,5.13997554779053,2.08347153663635,2.79783987998962,1.92819905281067,0.869641184806824,-0.243831396102905,-0.404937535524368,0.161105260252953,-2.12538647651672,1.16577303409576,0.146207749843597,5.52690696716309,351190.21875,342050.28125,332417,0.0291807036846876,0,0,0,0,0,0,1,0,55,"Netherlands",1994,3,6.26,11.95,18.21,0.1054,0,NA,0,0,5.73,1.18974964148328,1.36545543738678,0,0,0,1,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,3.5,17.25,20.75,4,2101994,1381994,20184,"NLD1994","Netherlands","NLD",528,"NLD","NTH1994","NTH",210,138,138,"Benelux-Switzerland-Micro-european states1994","Benelux-Switzerland-Micro-european states",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,38.60343215,15326,280094,16222.18,1.051282,42.31969,103.7001,102.0521,19638.76,20368.11,NA,NA,22877,21713,32.69573614,5592766.579,29697725.47,26200000,36400000,6.115830116,1.957972806,3.123552124,6.115830116,1.957972806,3.123552124,42.4,42.6,1,0.380952,0.0634,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,6.115830116,6.328748392,1.957972806,3.123552124,90,0.290550422,0.292036868,18275.74057,17828.318,0.065736314,NA,15326,47.74193548,41.29032258,280094,19638.76094,0.51246196,0.4999054,1,1,0,0,1.774333033,0.548387097,0.833333333,0.833333333,0,0,0,"PostbretWood",1,2,50,0,1,0,1,-13034.4375
"58",1998,255,21815.375,1994,45,"DEU","Germany",94692.796875,59090.17578125,35602.62109375,153782.96875,7290.39990234375,18939.5,41476.30078125,20969.400390625,20506.900390625,10644,3923.65991210938,6720.33984375,710.846008300781,76758.3984375,-2036.46997070312,5864.3701171875,4.70222091674805,2.93427872657776,1.76794219017029,7.63649940490723,0.94049084186554,0.362024039030075,2.05961513519287,1.04129087924957,1.0183242559433,0.528555929660797,0.194839686155319,0.333716213703156,0.0352989323437214,3.81164073944092,-0.101126290857792,0.291210770606995,2146293.75,2013788.875,1832737.5,0.0262242816388607,0,0,0,0,0,0,1,0,56,"Germany",1994,4,0,6.4,6.4,0.1682,0,NA,0,0,3.75,1.09727356746933,1.27896454771943,0,0,0,0,NA,5.01063537597656,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.57999992370605,7.57999992370605,4,2551994,1341994,7094,"DEU1994","Germany","DEU",276,"DEU","GMY1994","GMY",255,134,134,"Germany 1994","Germany ",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,41.00100183,81438,1374575,18422.79,0.4676488,42.55346,NA,NA,NA,NA,NA,NA,25718,23503,32.69573614,5592766.579,29697725.47,26200000,36400000,4.596273292,1.827160494,2.51552795,4.596273292,1.827160494,2.51552795,NA,NA,NA,NA,NA,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,4.596273292,5.56896998,1.827160494,2.51552795,68.93333333,0.314597417,0.314610544,16878.79123,16549.11528,-1.793083676,NA,81438,47.74193548,41.29032258,1374575,NA,0.548010945,0.3800539,1,NA,0,0,NA,0.548387097,0.68,0.76,0,0,0,"PostbretWood",1,1,46,0,2,1,0,21815.375
"59",1998,310,3501.13793945312,1994,79,"HUN","Hungary",3050.587890625,-959.099609375,4009.6875,2091.48828125,1144.07995605469,48.9982986450195,-6.45793008804321,9.68185997009277,-16.139799118042,2457.7900390625,224.044998168945,2233.73999023438,-361.654998779297,-551.281982421875,-639.984985351562,-3557.05004882812,8.03834915161133,-2.52724313735962,10.5655918121338,5.51110601425171,0.12911131978035,3.01466941833496,-0.017016751691699,0.025511858984828,-0.0425286330282688,6.47631692886353,0.590362191200256,5.88594102859497,-0.952966809272766,-1.45263695716858,-1.68637084960938,-9.37288475036621,41521.515625,37950.4296875,10949775,0.0290455706417561,0,0,0,0,0,0,1,0,58,"Hungary",1994,3,7.8,18.39,26.18,0.1522,1,8,0,0,5.89,1.15784271799508,0.955803538395087,0,0,0,0,64,2.64617490768433,1,0,2,2,1,1,1,1,0,18.75,22.1399993896484,40.8899993896484,4,3101994,9441994,12330,"HUN1994","Hungary","HUN",348,"HUN","HUN1994","HUN",310,944,944,"Austria-Czechoslovakia-Hungary1994","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,25.94177153,10300,58557,NA,0.685429,539.4146,67.72424,70.02335,8297.357,8579.748,NA,NA,4138,3664,32.69573614,5592766.579,29697725.47,26200000,36400000,5.774703557,1.84469697,3.130434783,5.774703557,1.84469697,3.130434783,21.6,53.9,0,0.397202,0.0651,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,5.774703557,4.409090909,1.84469697,3.130434783,12.8,0.934017257,0.944169711,5685.145631,5514.39651,-0.432231659,NA,10300,47.74193548,41.29032258,58557,8297.357088,0.50772506,0.6351495,1,1,0,0,1.277577079,0.548387097,0.6,0.75,1,0,0,"PostbretWood",1,1,5,0,3,0,0,3501.13793945312
"60",1998,316,1017.83154296875,1996,44,"CZE","Czech Republic",6777.2822265625,1749.62475585938,5027.6572265625,8526.9072265625,1435.28002929688,154.695999145508,50.2038993835449,50.2038993835449,0,770.5419921875,600.780029296875,169.761993408203,2369.92993164062,4571.4599609375,-825.205017089844,-3789.2099609375,14.0711364746094,3.63260817527771,10.4385280609131,17.7037448883057,0.321183115243912,2.9799587726593,0.104234397411346,0.104234397411346,0,1.59981560707092,1.24735224246979,0.352463454008102,4.92049884796143,9.49136161804199,-1.71330809593201,-7.86723804473877,62010.59765625,48164.42578125,2115605,0.0394845195114613,1,1,0,0,0,1,1,0,79,"Czech Republic",1996,4,9.91,6.76,16.66,0.3222,1,8,0,0,5.33,1.02483356682425,1.03782299511581,0,0,0,1,64,3.21887588500977,2,10,2,3,1,1,1,1,0,26.0200004577637,12.4799995422363,38.5099983215332,2,3161996,9351996,6909,"CZE1996","Czech Republic","CZE",203,"CZE","CZR1996","CZR",316,935,935,"Austria-Czechoslovakia-Hungary1996","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,26.39389083,10266,91146,NA,1.121501,140.4462,111.4835,111.4835,13457.73,13457.73,NA,NA,5610,4740,36.07343687,5754709.732,31993478.6,27900000,39100000,3.487437186,1.640661939,2.125628141,3.487437186,1.640661939,2.125628141,NA,NA,NA,NA,NA,36.07343687,35.14443167,31993478.6,30942971.89,5754709.732,3.487437186,3.376447455,1.640661939,2.125628141,9,0.626183595,0.640783146,8878.433665,8506.570622,5.971335428,NA,10266,NA,41.29032258,91146,13457.7269,NA,NA,1,1,0,0,1.57754744,0.567741935,0.636363636,0.818181818,0,0,0,"PostbretWood",1,3,4,0,0,1,2,1017.83154296875
"61",1998,317,2456.314453125,1994,156,"SVK","Slovak Republic",658.316101074219,1843.90014648438,-1185.583984375,2502.21630859375,269.877990722656,13.8620004653931,26.0522003173828,26.0214996337891,0.0307976994663477,304.463012695312,111.317001342773,193.147003173828,547.64599609375,83.97509765625,1256.33996582031,722.385986328125,3.54669570922852,9.93406200408936,-6.38736629486084,13.4807577133179,0.0746819004416466,1.4539749622345,0.140356928110123,0.140191525220871,0.000165923425811343,1.64030265808105,0.599723339080811,1.04058468341827,2.95045757293701,0.452418088912964,6.76856517791748,3.89187383651733,19833.224609375,18561.392578125,24350.240234375,0.0602061003446579,0,0,0,0,0,0,1,0,59,"Slovakia",1994,4,55.12,5.86,60.98,0.2539,1,8,0,0,5.79,1.33996050299717,1.01285978878231,0,0,0,1,64,5.01063537597656,0,0,0,0,1,1,1,1,0,41.9599990844727,3.07999992370605,45.0400009155273,4,3171994,9361994,25233,"SVK1994","Slovakia","SVK",703,"SVK","SLO1994","SLO",317,936,936,"Austria-Czechoslovakia-Hungary1994","Austria-Czechoslovakia-Hungary",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,22.11729988,5305,33083,NA,1.251532,72.92994,118.447,117.1205,9036.75,9030.206,NA,NA,2571,2637,32.69573614,5592766.579,29697725.47,26200000,36400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,3.349913292,2.901030928,1.622047931,2.078601598,NA,0.851484992,0.876639405,6236.192271,5939.187913,-3.553670066,NA,5305,47.74193548,41.29032258,33083,9036.75005,0.463140786,0.5637029,1,1,0,0,1.294159832,0.548387097,0.733333333,0.8,1,0,0,"PostbretWood",0,1,2,0,2,0,0,2456.314453125
"62",1998,343,287.872344970703,1994,114,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381.27026367188,3497.14526367188,171431.90625,-0.0177367217838764,0,0,0,0,0,0,0,1,61,"Macedonia",1994,3,49.05,17.32,66.37,0.5023,1,8,0,0,7.55,1.03082741743388,0.870682424682814,0,0,0,0,64,0,NA,NA,NA,NA,0,0,0,0,1,68.9100036621094,10.7399997711182,79.6500015258789,4,3431994,9621994,17566,"MKD1994","Macedonia, FYR","MKD",807,"MKD","MAC1994","MAC",343,962,962,"Bulgaria-Greece-Rumania-Yugoslavia1994","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,34.90599954,1946,5884,NA,NA,NA,93.28104,90.60062,4113.186,4286.6,NA,NA,1734,819,32.69573614,5592766.579,29697725.47,26200000,36400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,NA,NA,NA,NA,NA,1.756170454,1.716102998,3023.638232,3033.924051,-6.144121666,NA,1946,47.74193548,41.29032258,5884,4113.185999,NA,0.4664084,1,1,0,0,0.947786062,0.548387097,0.5,0.8,0,0,0,"PostbretWood",1,0,0,0,0,0,0,287.872344970703
"63",1998,359,230.872009277344,1994,110,"MDA","Moldova",293.176025390625,185.144012451172,108.032012939453,478.320037841797,11.5679998397827,0,0.388999998569489,0.388999998569489,0,0.644999980926514,0.644999980926514,0,81.6880035400391,280.963012695312,103.067001342773,-100.040000915527,14.5061264038086,9.16078472137451,5.34534168243408,23.6669120788574,0,0.57237583398819,0.0192474238574505,0.0192474238574505,0,0.0319141075015068,0.0319141075015068,0,4.04186010360718,13.9018363952637,5.09967660903931,-4.94990301132202,1702.31433105469,2021.04968261719,8342.1064453125,-0.369615435600281,0,0,0,0,0,0,0,1,63,"Moldova",1994,2,66.16,19.77,85.93,0.5535,1,4,0,1,3.96,0.61357635971808,0.37010393943938,0,0,0,1,16,4.64439105987549,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,4,3591994,9211994,17005,"MDA1994","Moldova","MDA",498,"MDA","MLD1994","MLD",359,921,921,"Bulgaria-Greece-Rumania-Yugoslavia1994","Bulgaria-Greece-Rumania-Yugoslavia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,39.81250787,4312,10845,NA,1.026703,1.876227,NA,75.92377,NA,NA,NA,NA,255,706,32.69573614,5592766.579,29697725.47,26200000,36400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,6.425711443,5.852855721,1.9109564,3.334925373,NA,2.111279302,1.431753228,2515.074212,3636.468953,-1.129423639,NA,4312,47.74193548,41.29032258,10845,NA,0.473717541,NA,0,0,0,0,0.543916013,0.548387097,0.727272727,0.909090909,1,0,0,"PostbretWood",0,1,2,0,1,0,0,230.872009277344
"64",1998,367,563.1982421875,1995,107,"LVA","Latvia",638.088012695312,-33.5323944091797,671.620422363281,604.555603027344,179.61799621582,-64.9759979248047,36.8349990844727,6.58699989318848,30.2479991912842,0,0,0,30.6480007171631,458.470001220703,-36.0393981933594,-105.544998168945,12.0519733428955,-0.633347630500793,12.685320854187,11.418625831604,-1.22724294662476,3.39255905151367,0.695725977420807,0.124412849545479,0.571313142776489,0,0,0,0.578868210315704,8.65941429138184,-0.680698990821838,-1.99349534511566,5235.7197265625,5294.46923828125,3606.00024414062,-0.00949246902018785,1,1,0,0,0,1,0,0,74,"Latvia",1995,3,48.81,9.45,58.27,0.5867,1,5,0,0,9.83,1.16583566665568,0.653435234362867,0,0,0,1,25,2.99573230743408,0,0,0,0,1,1,1,1,0,31.7000007629395,23.1000003814697,54.7999992370605,3,3671995,9411995,16632,"LVA1995","Latvia","LVA",428,"LVA","LAT1995","LAT",367,941,941,"Poland1995","Poland",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,33.11317623,2206,13090,NA,1.017388,0.9222738,96.15089,90.54034,5962.092,5978.289,NA,NA,1770,2270,35.14443167,5676706.369,30942971.89,26900000,37300000,4.470219436,1.756157635,2.545454545,4.470219436,1.756157635,2.545454545,NA,NA,NA,NA,NA,35.14443167,32.69573614,30942971.89,29697725.47,5676706.369,4.470219436,4.740146291,1.756157635,2.545454545,NA,0.918610602,0.874809977,5933.816863,6069.917203,-0.878534352,NA,2206,NA,40.64516129,13090,5962.092523,0.489477575,0.6660989,1,1,0,0,1.037696487,0.548387097,0.7,1,0,0,0,"PostbretWood",1,2,5,0,1,1,1,563.1982421875
"65",1998,369,63.02001953125,1994,173,"UKR","Ukraine",2477,3582.77392578125,-1105.77392578125,6059.77392578125,159,8,0,0,0,0,0,0,3026,2318,548.773986816406,-1366,4.60289764404297,6.65770721435547,-2.0548095703125,11.2606048583984,0.0148660391569138,0.295462518930435,0,0,0,0,0,0,5.62307929992676,4.30743503570557,1.01976191997528,-2.53837633132935,52549.5546875,53813.9296875,267676.65625,-0.260508447885513,0,0,0,0,0,0,0,1,64,"Ukraine",1994,2,28.98,8.09,37.06,0.4737,1,4,1,0,28.34,0.579482504556038,0.399913447008426,0,0,0,0,16,4.72738790512085,4,0,2,3,1,1,1,0,0,NA,NA,NA,4,3691994,9261994,28225,"UKR1994","Ukraine","UKR",804,"UKR","UKR1994","UKR",369,926,926,"Russia1994","Russia",0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,29.97618545,50306,169201,NA,1.273754,1.192094,73.944,85.63898,5594.771,5443.958,NA,NA,710,1784,32.69573614,5592766.579,29697725.47,26200000,36400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,NA,NA,NA,NA,NA,1.57874997,1.199467548,3363.435773,4340.697812,-13.71147466,NA,50306,47.74193548,41.29032258,169201,5594.771691,0.396673292,NA,1,1,0,0,1.126828418,0.548387097,0.65,0.75,0,0,0,"PostbretWood",0,1,1,0,3,0,0,63.02001953125
"66",1998,380,4009.16796875,1994,158,"SWE","Sweden",18622.26953125,14925.7998046875,3696.4697265625,33548.0703125,6268.77978515625,6685.47021484375,2458.55004882812,2509.23999023438,-50.6972007751465,720.590026855469,6794.7998046875,-6074.2099609375,3400.38989257812,11632.900390625,2381.38989257812,8542.0595703125,7.90067625045776,6.33241319656372,1.56826305389404,14.2330894470215,2.83637475967407,2.65958976745605,1.0430634021759,1.06456899642944,-0.0215087719261646,0.305717200040817,2.8827588558197,-2.57704162597656,1.44264793395996,4.93536901473999,1.01032745838165,3.62405037879944,217622.984375,235704.765625,1836294,0.0387096665799618,0,0,0,0,0,0,1,0,65,"Sweden",1994,4,0,14.21,14.21,0.06,0,NA,0,0,3.65,1.17571745973426,1.16814444035042,0,0,0,1,NA,2.62466859817505,NA,NA,NA,NA,NA,NA,NA,NA,0,3.36999988555908,8.57999992370605,11.9399995803833,4,3801994,1441994,25607,"SWE1994","Sweden","SWE",752,"SWE","SWD1994","SWD",380,144,144,"Scandinavian countries1994","Scandinavian countries",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,36.3098852,8718,150296,20566.48,0.683772,187.8127,68.36518,66.3028,19256.71,20027.12,NA,NA,23540,24284,32.69573614,5592766.579,29697725.47,26200000,36400000,NA,NA,NA,NA,NA,NA,68.4,1.4,0.1,0.558654,0.065,32.69573614,31.07619882,29697725.47,28693310.2,5592766.579,3.989639966,3.934336112,1.670498286,2.38882848,80,0.308010794,0.31325071,17239.73388,16620.95567,-2.591929591,NA,8718,47.74193548,41.29032258,150296,19256.71507,0.586078525,0.5613145,1,1,0,0,1.750133853,0.548387097,0.833333333,1,0,0,0,"PostbretWood",1,1,80,0,1,0,0,4009.16796875
